velocity,true_latency,measured_latency
776,13.549725957151658,13.186157369239224
777,13.542131364601333,13.418372046825581
778,13.534569276259509,13.497352561709485
779,13.527039662747196,13.837375711522535
780,13.51954249404963,13.608392994516256
781,13.512077739516256,12.844405560161205
782,13.504645367860714,13.694744293363696
783,13.497245347160888,13.8025382198028
784,13.489877644858932,13.769772868824452
785,13.482542227761385,14.022932590538696
786,13.475239062039247,13.8922001393137
787,13.467968113228158,13.697558152842376
788,13.460729346228552,13.42564649049923
789,13.45352272530584,12.623042258547844
790,13.44634821409066,13.661157323656953
791,13.439205775579122,13.543049619160678
792,13.432095372133087,13.567884790730774
793,13.425016965480477,12.786642677570322
794,13.417970516715641,12.87744224651151
795,13.410955986299685,13.937532412966137
796,13.403973334060886,13.38419575713256
797,13.397022519195117,13.737772867881429
798,13.390103500266312,13.404262688331542
799,13.383216235206914,13.398094304954787
800,13.3763606813184,13.8455025843064
801,13.369536795271847,13.11151443116316
802,13.36274453310844,13.410804921578931
803,13.355983850240106,13.124846205887584
804,13.349254701450125,13.132006587733967
805,13.342557040893762,13.187970979159443
806,13.335890822098968,13.446957707915825
807,13.329255997967069,13.08988168713533
808,13.3226525207735,13.95053058356026
809,13.316080342168558,12.868776691058805
810,13.309539413178204,13.216103591097523
811,13.303029684204846,13.08316415506776
812,13.296551105028236,14.020040047205102
813,13.29010362480627,13.388381013062057
814,13.283687192075938,13.799609461810256
815,13.277301754754228,12.534521568235743
816,13.270947260139076,13.404472393073705
817,13.264623654910336,13.709439052722054
818,13.258330885130803,13.299472879768516
819,13.252068896247243,13.784809083779919
820,13.245837633091442,12.987193408041255
821,13.239637039881282,13.944310759974073
822,13.233467060221898,14.382916122031522
823,13.22732763710677,13.04590835688694
824,13.221218712918903,12.998467452218517
825,13.215140229432054,13.941832467990904
826,13.209092127811902,13.998878200677257
827,13.20307434861733,12.941644335040696
828,13.197086831801679,12.98699342325375
829,13.191129516714069,13.050237212283815
830,13.185202342100705,12.512977086583566
831,13.179305246106235,12.719979272864137
832,13.173438166275133,12.671367782899098
833,13.167601039553102,12.783702257001037
834,13.161793802288518,13.144451358595127
835,13.156016390233857,13.273123756502118
836,13.150268738547208,13.925518984954246
837,13.144550781793768,12.645373761424374
838,13.138862453947393,13.631023653185684
839,13.133203688392117,13.026209266279363
840,13.1275744179238,13.102842563097584
841,13.121974574751686,13.459384320834989
842,13.116404090500081,12.555043079718931
843,13.110862896209973,13.302067769301999
844,13.105350922340772,13.1885770264473
845,13.09986809877199,13.346093730776065
846,13.094414354804977,13.238998676758886
847,13.0889896191647,14.316639689120146
848,13.083593820001546,12.764723827875889
849,13.07822688489308,12.812728407392171
850,13.072888740845974,12.761318477633592
851,13.067579314297767,12.78984075471764
852,13.062298531118849,12.74360496746559
853,13.057046316614294,13.65155458216807
854,13.051822595525863,13.76207471952079
855,13.046627292033936,12.761254145159198
856,13.041460329759477,12.625282543207362
857,13.036321631766096,13.272029409959298
858,13.03121112056204,12.755099598421554
859,13.026128718102266,13.342594626980022
860,13.021074345790545,13.122535856216196
861,13.016047924481528,12.258175866982912
862,13.011049374482917,13.784801975147948
863,13.006078615557595,13.904017452105355
864,13.001135566925797,12.694741221683604
865,12.996220147267357,12.802369367299365
866,12.991332274723861,13.134264970086313
867,12.98647186690097,13.153700261894484
868,12.98163884087064,13.310910977207055
869,12.97683311317343,13.981935382556605
870,12.972054599820835,12.88358098607381
871,12.967303216297607,12.56815459402838
872,12.962578877564125,12.272919263556862
873,12.957881498058791,12.59241647808783
874,12.953210991700418,12.936647505263519
875,12.94856727189067,13.845846203649565
876,12.943950251516544,12.685144601998458
877,12.939359842952788,13.051253818772237
878,12.934795958064448,12.926584510028073
879,12.930258508209366,13.524455144933409
880,12.925747404240736,14.189213617177547
881,12.921262556509642,12.655828170049482
882,12.916803874867682,12.672084153608571
883,12.912371268669538,13.434451707204074
884,12.907964646775623,13.24891039158878
885,12.903583917554734,13.82693758042275
886,12.899228988886712,13.191193081549693
887,12.894899768165148,12.71525372277162
888,12.890596162300087,13.185923577646241
889,12.886318077720766,13.44066986801222
890,12.882065420378359,13.29230651097704
891,12.87783809574879,13.13147511130244
892,12.873636008835467,13.406973353630043
893,12.869459064172162,13.454106859394997
894,12.865307165825815,13.556386661344579
895,12.861180217399394,13.185535161194215
896,12.857078122034789,12.773519081876362
897,12.853000782415684,12.926357625632345
898,12.848948100770503,13.45220258402468
899,12.844919978875327,12.43645214338171
900,12.840916318056866,13.025252972493316
901,12.836937019195425,12.640267613031744
902,12.832981982727901,12.84735439419531
903,12.82905110865082,13.468277039954469
904,12.825144296523318,12.920693830533269
905,12.82126144547027,12.844479719548344
906,12.817402454185297,12.137474383695338
907,12.81356722093389,13.186694003947501
908,12.809755643556521,13.132497734127059
909,12.805967619471753,13.887594981124483
910,12.802203045679397,12.648313928202896
911,12.798461818763691,12.908036982595661
912,12.794743834896458,12.919435676751835
913,12.791048989840322,13.579775629722059
914,12.787377178951925,12.739729412758448
915,12.783728297185162,12.923239060070332
916,12.780102239094433,13.084050493952702
917,12.776498898837936,12.869803460416115
918,12.772918170180905,12.54970136290564
919,12.769359946498986,12.86640494294814
920,12.76582412078149,13.302639995711376
921,12.7623105856348,12.24905293592927
922,12.758819233285674,12.825304070359111
923,12.755349955584641,12.405289548115055
924,12.751902644009395,13.349425958471816
925,12.748477189668195,11.986883737276308
926,12.745073483303303,12.465612559667509
927,12.741691415294378,12.930297352826639
928,12.738330875661996,13.521092890279165
929,12.734991754071062,12.702116623534568
930,12.731673939834334,12.454074176487735
931,12.728377321915914,13.66895585663621
932,12.72510178893475,12.00109483872663
933,12.721847229168201,11.62244425085816
934,12.718613530555539,12.938620755582205
935,12.715400580701557,12.46437346852525
936,12.71220826688012,12.201591858314764
937,12.709036476037772,13.06321469968745
938,12.705885094797313,12.827785451682914
939,12.702754009461469,12.420714694093105
940,12.699643106016481,12.059490906681035
941,12.696552270135768,13.132780934275841
942,12.69348138718361,13.01858197616294
943,12.690430342218798,12.640842410329107
944,12.687399019998338,13.61071751802217
945,12.684387304981152,12.149344921818075
946,12.681395081331797,11.918632495869428
947,12.678422232924193,12.332468197983571
948,12.67546864334536,12.652675635167611
949,12.672534195899205,12.794203920560552
950,12.669618773610239,12.549000744682074
951,12.666722259227404,12.842749957484552
952,12.66384453522786,12.038074823132638
953,12.66098548382076,13.382867785857389
954,12.6581449869511,12.617069397754817
955,12.65532292630355,13.213970842097613
956,12.652519183306278,12.823881856495131
957,12.649733639134817,12.878110248711709
958,12.646966174715919,12.93184981483202
959,12.644216670731447,12.868070950740105
960,12.641485007622258,12.962846387556029
961,12.638771065592087,13.303347330658303
962,12.636074724611486,12.734335309462221
963,12.633395864421724,12.98789774321598
964,12.630734364538709,12.585866517395095
965,12.628090104256966,13.348148711981702
966,12.625462962653552,12.287266811623917
967,12.622852818592042,13.52332303504745
968,12.620259550726486,12.600180575404314
969,12.6176830375054,11.902295486446375
970,12.615123157175749,12.679175364631144
971,12.612579787786972,12.272053959049531
972,12.610052807194958,13.030374581689319
973,12.607542093066087,12.281230103414892
974,12.605047522881256,12.381955806273865
975,12.602568973939912,11.657798608467147
976,12.600106323364102,12.373953163739564
977,12.597659448102517,11.385719784788039
978,12.595228224934585,11.803276813191724
979,12.592812530474497,12.973019858546646
980,12.590412241175331,12.983312320500747
981,12.588027233333106,12.800756014225588
982,12.585657383090888,12.102169311526282
983,12.583302566442903,12.559446888371912
984,12.580962659238635,12.57916138969335
985,12.578637537186935,11.999455192590665
986,12.576327075860174,13.328026226743749
987,12.574031150698346,13.012712295986182
988,12.571749637013204,12.461267550098372
989,12.56948240999244,12.582925329489706
990,12.567229344703792,12.671420748677567
991,12.564990316099228,11.544122881887084
992,12.562765199019106,12.439176507758807
993,12.56055386819632,12.21956174419742
994,12.558356198260517,12.05754619331306
995,12.556172063742244,12.415621917299266
996,12.554001339077129,13.452844602501889
997,12.551843898610112,12.872265329243618
998,12.549699616599591,12.264110121708192
999,12.54756836722167,12.833859757899749
1000,12.545450024574327,13.245127742867329
1001,12.543344462681636,13.005661304138021
1002,12.541251555498002,12.57106674045809
1003,12.53917117691236,12.215702788059573
1004,12.53710320075238,12.886214857559175
1005,12.535047500788744,12.731790193499618
1006,12.533003950739328,12.980600560753194
1007,12.530972424273484,12.84855832511447
1008,12.528952795016222,13.05372915267589
1009,12.526944936552498,12.259327330772214
1010,12.524948722431429,13.183645755248591
1011,12.52296402617057,12.62176382851677
1012,12.520990721260132,13.558621157572764
1013,12.51902868116725,12.174434772122465
1014,12.517077779340255,13.385059680922879
1015,12.515137889212884,12.614093280944207
1016,12.513208884208595,12.18749988240137
1017,12.511290637744786,12.269347720717624
1018,12.509383023237092,12.349209369139931
1019,12.507485914103613,12.719568887304572
1020,12.505599183769213,12.767016927786964
1021,12.503722705669775,12.216872703700485
1022,12.501856353256466,12.489679057125974
1023,12.5,13.571135179305932
